"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
294023500,12,12205,122050001,"294-0235",0,0,"千葉県","チバケン","館山市","タテヤマシ","相浜","アイハマ",,,,,,,,,
294004300,12,12205,122050002,"294-0043",0,0,"千葉県","チバケン","館山市","タテヤマシ","安布里","アブリ",,,,,,,,,
294000500,12,12205,122050003,"294-0005",0,0,"千葉県","チバケン","館山市","タテヤマシ","安東","アンドウ",,,,,,,,,
294001600,12,12205,122050004,"294-0016",0,0,"千葉県","チバケン","館山市","タテヤマシ","飯沼","イイヌマ",,,,,,,,,
294002600,12,12205,122050005,"294-0026",0,0,"千葉県","チバケン","館山市","タテヤマシ","出野尾","イデノオ",,,,,,,,,
294031400,12,12205,122050006,"294-0314",0,0,"千葉県","チバケン","館山市","タテヤマシ","伊戸","イト",,,,,,,,,
294001200,12,12205,122050007,"294-0012",0,0,"千葉県","チバケン","館山市","タテヤマシ","稲","イナ",,,,,,,,,
294022600,12,12205,122050008,"294-0226",0,0,"千葉県","チバケン","館山市","タテヤマシ","犬石","イヌイシ",,,,,,,,,
294004200,12,12205,122050009,"294-0042",0,0,"千葉県","チバケン","館山市","タテヤマシ","上野原","ウエノハラ",,,,,,,,,
294000900,12,12205,122050010,"294-0009",0,0,"千葉県","チバケン","館山市","タテヤマシ","江田","エダ",,,,,,,,,
294004400,12,12205,122050011,"294-0044",0,0,"千葉県","チバケン","館山市","タテヤマシ","大網","オオアミ",,,,,,,,,
294000200,12,12205,122050012,"294-0002",0,0,"千葉県","チバケン","館山市","タテヤマシ","大井","オオイ",,,,,,,,,
294003100,12,12205,122050013,"294-0031",0,0,"千葉県","チバケン","館山市","タテヤマシ","大賀","オオカ",,,,,,,,,
294002500,12,12205,122050014,"294-0025",0,0,"千葉県","チバケン","館山市","タテヤマシ","大戸","オオト",,,,,,,,,
294002400,12,12205,122050015,"294-0024",0,0,"千葉県","チバケン","館山市","タテヤマシ","岡田","オカダ",,,,,,,,,
294030600,12,12205,122050016,"294-0306",0,0,"千葉県","チバケン","館山市","タテヤマシ","加賀名","カガナ",,,,,,,,,
294003200,12,12205,122050017,"294-0032",0,0,"千葉県","チバケン","館山市","タテヤマシ","笠名","カサナ",,,,,,,,,
294002300,12,12205,122050018,"294-0023",0,0,"千葉県","チバケン","館山市","タテヤマシ","神余","カナマリ",,,,,,,,,
294003800,12,12205,122050019,"294-0038",0,0,"千葉県","チバケン","館山市","タテヤマシ","上真倉","カミサナグラ",,,,,,,,,
294005200,12,12205,122050020,"294-0052",0,0,"千葉県","チバケン","館山市","タテヤマシ","亀ケ原","カメガハラ",,,,,,,,,
294005700,12,12205,122050021,"294-0057",0,0,"千葉県","チバケン","館山市","タテヤマシ","川名","カワナ",,,,,,,,,
294030500,12,12205,122050022,"294-0305",0,0,"千葉県","チバケン","館山市","タテヤマシ","見物","ケンブツ",,,,,,,,,
294030100,12,12205,122050023,"294-0301",0,0,"千葉県","チバケン","館山市","タテヤマシ","香","コウヤツ",,,,,,,,,
294001800,12,12205,122050024,"294-0018",0,0,"千葉県","チバケン","館山市","タテヤマシ","国分","コクブ",,,,,,,,,
294000700,12,12205,122050025,"294-0007",0,0,"千葉県","チバケン","館山市","タテヤマシ","腰越","コシゴエ",,,,,,,,,
294031200,12,12205,122050026,"294-0312",0,0,"千葉県","チバケン","館山市","タテヤマシ","小沼","コヌマ",,,,,,,,,
294005800,12,12205,122050027,"294-0058",0,0,"千葉県","チバケン","館山市","タテヤマシ","小原","コバラ",,,,,,,,,
294001500,12,12205,122050028,"294-0015",0,0,"千葉県","チバケン","館山市","タテヤマシ","古茂口","コモグチ",,,,,,,,,
294031100,12,12205,122050029,"294-0311",0,0,"千葉県","チバケン","館山市","タテヤマシ","坂井","サカイ",,,,,,,,,
294031300,12,12205,122050030,"294-0313",0,0,"千葉県","チバケン","館山市","タテヤマシ","坂足","サカダル",,,,,,,,,
294002900,12,12205,122050031,"294-0029",0,0,"千葉県","チバケン","館山市","タテヤマシ","作名","サクナ",,,,,,,,,
294022500,12,12205,122050032,"294-0225",0,0,"千葉県","チバケン","館山市","タテヤマシ","佐野","サノ",,,,,,,,,
294030200,12,12205,122050033,"294-0302",0,0,"千葉県","チバケン","館山市","タテヤマシ","塩見","シオミ",,,,,,,,,
294004800,12,12205,122050034,"294-0048",0,0,"千葉県","チバケン","館山市","タテヤマシ","下真倉","シモサナグラ",,,,,,,,,
294004600,12,12205,122050035,"294-0046",0,0,"千葉県","チバケン","館山市","タテヤマシ","新宿","シンジュク",,,,,,,,,
294031600,12,12205,122050036,"294-0316",0,0,"千葉県","チバケン","館山市","タテヤマシ","洲崎","スノサキ",,,,,,,,,
294022300,12,12205,122050037,"294-0223",0,0,"千葉県","チバケン","館山市","タテヤマシ","洲宮","スノミヤ",,,,,,,,,
294000600,12,12205,122050038,"294-0006",0,0,"千葉県","チバケン","館山市","タテヤマシ","薗","ソノ",,,,,,,,,
294023300,12,12205,122050039,"294-0233",0,0,"千葉県","チバケン","館山市","タテヤマシ","大神宮","ダイジングウ",,,,,,,,,
294004100,12,12205,122050040,"294-0041",0,0,"千葉県","チバケン","館山市","タテヤマシ","高井","タカイ",,,,,,,,,
294000100,12,12205,122050041,"294-0001",0,0,"千葉県","チバケン","館山市","タテヤマシ","竹原","タケワラ",,,,,,,,,
294003600,12,12205,122050042,"294-0036",0,0,"千葉県","チバケン","館山市","タテヤマシ","館山","タテヤマ",,,,,,,,,
294023100,12,12205,122050043,"294-0231",0,0,"千葉県","チバケン","館山市","タテヤマシ","中里","ナカザト",,,,,,,,,
294003700,12,12205,122050044,"294-0037",0,0,"千葉県","チバケン","館山市","タテヤマシ","長須賀","ナガスカ",,,,,,,,,
294005500,12,12205,122050045,"294-0055",0,0,"千葉県","チバケン","館山市","タテヤマシ","那古","ナゴ",,,,,,,,,
294001700,12,12205,122050046,"294-0017",0,0,"千葉県","チバケン","館山市","タテヤマシ","南条","ナンジョウ",,,,,,,,,
294031500,12,12205,122050047,"294-0315",0,0,"千葉県","チバケン","館山市","タテヤマシ","西川名","ニシカワナ",,,,,,,,,
294002700,12,12205,122050048,"294-0027",0,0,"千葉県","チバケン","館山市","タテヤマシ","西長田","ニシナガタ",,,,,,,,,
